food_id|attribute|value1|value2
D12|b-carotene|917|mcg
D12|Vitamin A; retinol activity equivalent|76|mcg
D12|Thiamin|0.06|mg
D12|Riboflavin|0.14|mg
D12|Niacin|0.82|mg
D12|Vitamin C|19|mg
D13|thai_name|กุยช่าย, ใบ, ดิบ|
D13|english_name|Chive, Chinese, leaves, raw|
D13|scientific_name|Allium tuberosum|
D13|base_weight|Per 100 g|
D13|Energy, by calculation|26|kcal
D13|Moisture|91.2|g
D13|Protein, total|2.26|g
D13|Fat, total|0.25|g
D13|Carbohydrate, available|2.20|g
D13|Dietary fibre|3.2|g
D13|Ash|0.90|g
D13|Calcium|51|mg
D13|Phosphorus|43|mg
D13|Sodium|17|mg
D13|Potassium|260|mg
D13|Iron|1.20|mg
D13|Copper|0.07|mg
D13|Zinc|0.34|mg
D13|Selenium|0.4|mcg
D13|b-carotene|718|mcg
D13|Vitamin A; retinol activity equivalent|60|mcg
D13|Thiamin|0.06|mg
D13|Riboflavin|0.13|mg
D13|Niacin|1.15|mg
D13|Vitamin C|12|mg
D14|thai_name|ขจร, ดอก, ดิบ|
D14|english_name|Cowslip creeper, flowers, raw|
D14|scientific_name|Telosma minor|
D14|base_weight|Per 100 g|
D14|Total energy - by calculation|78|kcal
D14|Moisture|80.5|g
D14|Protein, total|5.00|g
D14|Fat, total|1.10|g
D14|Carbohydrate, total|12.10|g
D14|Ash|1.30|g
D14|Calcium|70|mg
D14|Phosphorus|90|mg
D14|Iron|1.00|mg
D14|Thiamin|0.10|mg
D14|Riboflavin|0.10|mg
D14|Niacin|1.50|mg
D14|Vitamin C|34|mg
D263|thai_name|ขจร, ดอก, ลวก|
D263|english_name|Cowslip creeper, flowers, boiled|
D263|scientific_name|Telosma minor|
D263|base_weight|Per 100 g|
D263|Energy, by calculation|29|kcal
D263|Moisture|90.9|g
D263|Protein, total|2.73|g
D263|Fat, total|0.40|g
D263|Carbohydrate, available|1.96|g
D263|Dietary fibre|3.1|g
D263|Ash|0.95|g
D263|Calcium|41|mg
D263|Magnesium|31|mg
D263|Potassium|293|mg
D263|Iron|0.99|mg
D263|Zinc|0.65|mg
D263|b-carotene|271|mcg
D263|Vitamin A; retinol activity equivalent|23|mcg
D263|Thiamin|0.06|mg
D263|Riboflavin|0.04|mg
D263|Niacin|2.47|mg
D263|Sugars, total|1.39|g
D15|thai_name|ขนุนอ่อน, ดิบ|
D15|english_name|Jackfruit, unripe, raw|
D15|scientific_name|Artocarpus heterophyllus|
D15|base_weight|Per 100 g|
D15|Energy, by calculation|35|kcal
D15|Moisture|87.8|g
D15|Protein, total|1.79|g
D15|Fat, total|0.61|g
D15|Carbohydrate, available|2.15|g
D15|Dietary fibre|7.0|g
D15|Ash|0.70|g
D15|Calcium|8|mg
D15|Phosphorus|3|mg
D15|Iron|0.50|mg
D15|Thiamin|0.49|mg
D15|Riboflavin|0.05|mg
D15|Vitamin C|15|mg
D188|thai_name|ข่า, ดอก, ดิบ|
D188|english_name|Galanga, flowers, raw|
D188|scientific_name|Alpinia galanga|
D188|base_weight|Per 100 g|
D188|Total energy - by calculation|54|kcal
D188|Moisture|84.6|g
D188|Protein, total|1.65|g
D188|Carbohydrate, total|11.75|g
D188|Ash|2.00|g
D188|b-carotene|92|mcg
D188|Vitamin A; retinol activity equivalent|8|mcg
D16|thai_name|ข้าวโพดอ่อน, ดิบ|
D16|english_name|Corn, baby, raw|
D16|scientific_name|Zea mays|
D16|base_weight|Per 100 g|
D16|Energy, by calculation|27|kcal
D16|Moisture|91.7|g
D16|Protein, total|2.58|g
D16|Fat, total|0.18|g
D16|Carbohydrate, available|2.86|g
D16|Dietary fibre|1.6|g
D16|Ash|1.05|g
D16|Calcium|10|mg
D16|Phosphorus|50|mg
D16|Magnesium|25|mg
D16|Sodium|3|mg
D16|Potassium|157|mg
D16|Iron|0.34|mg
D16|Copper|0.09|mg
D16|Zinc|0.52|mg
D16|Selenium|0.3|mcg
D16|Thiamin|0.09|mg
D16|Riboflavin|0.13|mg
D16|Niacin|0.69|mg
D16|Vitamin C|30|mg
D20|thai_name|ขี้เหล็ก, ดอก, ดิบ|
D20|english_name|Cassia, flowers, raw|
D20|scientific_name|Senna siamea|
D20|base_weight|Per 100 g|
D20|Energy, by calculation|81|kcal
D20|Moisture|73.9|g
D20|Protein, total|4.25|g
D20|Fat, total|0.30|g
D20|Carbohydrate, available|10.42|g
D20|Dietary fibre|9.8|g
D20|Ash|1.30|g
D20|Calcium|18|mg
D20|Phosphorus|25|mg
D20|Iron|1.53|mg
D20|Thiamin|0.11|mg
D20|Riboflavin|0.54|mg
D20|Niacin|1.80|mg
D20|Vitamin C|441|mg
D21|thai_name|ขี้เหล็ก, ใบ, ดิบ|
D21|english_name|Cassia, leaves, raw|
D21|scientific_name|Senna siamea|
D21|base_weight|Per 100 g|
D21|Energy, by calculation|71|kcal
D21|Moisture|79.0|g
D21|Protein, total|6.12|g
D21|Fat, total|0.63|g
D21|Carbohydrate, available|7.81|g
D21|Dietary fibre|4.9|g
D21|Ash|1.61|g
D21|Calcium|115|mg
D21|Phosphorus|116|mg
D21|Sodium|29|mg
D21|Potassium|500|mg
D21|Iron|2.39|mg
D21|b-carotene|240|mcg
D21|Vitamin A; retinol activity equivalent|20|mcg
D21|Thiamin|0.37|mg
D21|Riboflavin|0.56|mg
D21|Niacin|3.01|mg
D21|Vitamin C|50|mg
D312|thai_name|ขี้เหล็ก, ใบ และ ยอด, ดิบ|
D312|english_name|Cassia, leaves and tips, raw|
D312|scientific_name|Senna siamea|
D312|base_weight|Per 100 g|
D312|Energy, by calculation|87|kcal
D312|Moisture|78.4|g
D312|Protein, total|7.70|g
D312|Fat, total|1.40|g
D312|Carbohydrate, available|5.30|g
D312|Dietary fibre|5.6|g
D312|Ash|1.60|g
D312|Calcium|156|mg
D312|Phosphorus|190|mg
D312|Iron|5.80|mg
D312|b-carotene|1,399|mcg
D312|Vitamin A; retinol activity equivalent|117|mcg
D312|Thiamin|0.04|mg
D312|Riboflavin|0.69|mg
D312|Niacin|1.30|mg
D312|Vitamin C|110|mg
D264|thai_name|ขี้เหล็ก, ใบและยอด, ต้ม|
D264|english_name|Cassia, leaves and tips, boiled|
D264|scientific_name|Senna siamea|
D264|base_weight|Per 100 g|
D264|Energy, by calculation|42|kcal
D264|Moisture|87.1|g
D264|Protein, total|4.87|g
D264|Fat, total|0.92|g
D264|Carbohydrate, available|0.62|g
D264|Dietary fibre|6.1|g
D264|Ash|0.48|g
D264|Calcium|59|mg
D264|Magnesium|13|mg
D264|Potassium|64|mg
D264|Iron|1.98|mg
D264|Zinc|0.60|mg
D264|b-carotene|2,825|mcg
D264|Vitamin A; retinol activity equivalent|235|mcg
D264|Riboflavin|0.04|mg
D264|Niacin|0.25|mg
D264|Sugars, total|0.30|g
D22|thai_name|ขี้เหล็ก, ยอดอ่อน, ดิบ|
D22|english_name|Cassia, tender tips, raw|
D22|scientific_name|Senna siamea|
D22|base_weight|Per 100 g|
D22|Total energy - by calculation|65|kcal
D22|Moisture|83.9|g
D22|Protein, total|4.47|g
D22|Fat, total|0.91|g
D22|Carbohydrate, total|9.70|g
D22|Ash|0.98|g
D22|Calcium|51|mg
D22|Phosphorus|79|mg
D22|Sodium|45|mg
D22|Potassium|386|mg
D22|Iron|0.48|mg
D22|Riboflavin|0.36|mg
D22|Niacin|2.61|mg
D23|thai_name|แขนงกะหล่ำ, ดิบ|
D23|english_name|Brussels sprouts, raw|
D23|scientific_name|Brassica oleracea|
D23|base_weight|Per 100 g|
D23|Energy, by calculation|30|kcal
D23|Moisture|89.9|g
D23|Protein, total|3.20|g
D23|Fat, total|0.20|g
D23|Carbohydrate, available|1.88|g
D23|Dietary fibre|3.7|g
D23|Ash|1.12|g
D23|Calcium|69|mg
D23|Phosphorus|50|mg
D23|Sodium|15|mg
D23|Potassium|279|mg
D23|Iron|0.90|mg
D23|Copper|0.04|mg
D23|Zinc|0.40|mg
D23|Selenium|5.7|mcg
D23|Thiamin|0.04|mg
D23|Riboflavin|0.15|mg
D23|Vitamin C|115|mg
D24|thai_name|ควินิน, ดอก, ดิบ|
D24|english_name|Quinine, flowers, raw|
D24|scientific_name|Cinchona pubescens|
D24|base_weight|Per 100 g|
D24|Total energy - by calculation|81|kcal
D24|Moisture|77.7|g
D24|Protein, total|4.21|g
D24|Fat, total|0.57|g
D24|Carbohydrate, total|14.78|g
D24|Ash|2.78|g
D24|Calcium|86|mg
D24|Phosphorus|66|mg
D24|Iron|3.93|mg
D24|Riboflavin|0.42|mg
D24|Niacin|1.69|mg
D24|Vitamin C|26|mg
D25|thai_name|แค, ดอก, ดิบ|
D25|english_name|Sesbania (Karturai / Cork wood), flowers, raw|
D25|scientific_name|Sesbania grandiflora|
D25|base_weight|Per 100 g|
D25|Energy, by calculation|25|kcal
D25|Moisture|90.5|g
D25|Protein, total|1.74|g
D25|Fat, total|0.20|g
D25|Carbohydrate, available|1.07|g
D25|Dietary fibre|5.9|g
D25|Ash|0.55|g
D25|Calcium|20|mg
D25|Phosphorus|32|mg
D25|Sodium|42|mg
D25|Potassium|166|mg
D25|Iron|0.54|mg
D25|Copper|0.02|mg
D25|Zinc|0.20|mg
D25|b-carotene|7|mcg
D25|Vitamin A; retinol activity equivalent|1|mcg
D25|Thiamin|0.09|mg
D25|Riboflavin|0.49|mg
D25|Niacin|0.50|mg
D25|Vitamin C|27|mg
D26|thai_name|แค, ยอด, ดิบ|
D26|english_name|Sesbania (Cork Wood), young leaves, raw|
D26|scientific_name|Sesbania grandiflora|
D26|base_weight|Per 100 g|
D26|Energy, by calculation|84|kcal
D26|Moisture|75.3|g
D26|Protein, total|7.96|g
D26|Fat, total|1.82|g
D26|Carbohydrate, available|5.10|g
D26|Dietary fibre|7.9|g
D26|Ash|1.90|g
D26|Calcium|395|mg
D26|Phosphorus|40|mg
D26|Iron|4.10|mg
D26|b-carotene|2,237|mcg
D26|Vitamin A; retinol activity equivalent|186|mcg
D26|Riboflavin|0.33|mg
D26|Niacin|2.00|mg
D26|Vitamin C|19|mg
D265|thai_name|แค, ยอด, ต้ม|
D265|english_name|Sesbania (Cork Wood), young leaves, boiled|
D265|scientific_name|Sesbania grandiflora|
D265|base_weight|Per 100 g|
D265|Energy, by calculation|32|kcal
D265|Moisture|90.1|g
D265|Protein, total|3.84|g
D265|Fat, total|0.73|g
D265|Carbohydrate, available|0.42|g
D265|Dietary fibre|4.2|g
D265|Ash|0.61|g
D265|Calcium|79|mg
D265|Magnesium|18|mg
D265|Potassium|127|mg
D265|Iron|1.50|mg
D265|Zinc|0.70|mg
D265|b-carotene|1,251|mcg
D265|Vitamin A; retinol activity equivalent|104|mcg
D265|Thiamin|0.08|mg
D265|Riboflavin|0.07|mg
D265|Niacin|0.23|mg
D265|Sugars, total|0.28|g
D27|thai_name|แครอท, ดิบ|
D27|english_name|Carrot, raw|
D27|scientific_name|Daucus carota|
D27|base_weight|Per 100 g|
D27|Energy, by calculation|30|kcal
D27|Moisture|89.7|g
D27|Protein, total|1.61|g
D27|Fat, total|0.23|g
D27|Carbohydrate, available|3.82|g
D27|Dietary fibre|3.4|g
D27|Ash|1.29|g
D27|Calcium|35|mg
D27|Phosphorus|67|mg
D27|Magnesium|6|mg
D27|Sodium|80|mg
D27|Potassium|306|mg
D27|Iron|0.58|mg
D27|Copper|0.10|mg
D27|Zinc|0.22|mg
D27|Selenium|3.6|mcg
D27|b-carotene|4,472|mcg
D27|Vitamin A; retinol activity equivalent|373|mcg
D27|Thiamin|0.03|mg
D27|Riboflavin|0.08|mg
D27|Niacin|0.39|mg
D27|Vitamin C|19|mg
D314|thai_name|ชะคราม, ใบ, ลวก|
D314|english_name|Cha-khram, seablite, leaves, blanched|
D314|scientific_name|Sueda maritima|
D314|base_weight|Per 100 g|
D314|Energy, by calculation|13|kcal
D314|Moisture|93.0|g
D314|Protein, total|1.58|g
D314|Fat, total|0.15|g
D314|Carbohydrate, available|0.39|g
D314|Dietary fibre|2.1|g
D314|Ash|2.74|g
D314|Calcium|43|mg
D314|Sodium|1,656|mg
D314|Iron|0.86|mg
D313|thai_name|ชะคราม, ใบ, สด|
D313|english_name|Cha-khram, seablite, leaves, raw|
D313|scientific_name|Sueda maritima|
D313|base_weight|Per 100 g|
D313|Energy, by calculation|24|kcal
D313|Moisture|90.5|g
D313|Protein, total|1.81|g
D313|Fat, total|0.15|g
D313|Carbohydrate, available|2.57|g
D313|Dietary fibre|2.4|g
D313|Ash|2.54|g
D313|Calcium|34|mg
D313|Sodium|2,577|mg
D313|Iron|1.36|mg
D313|b-carotene|1,683|mcg
D313|Vitamin A; retinol activity equivalent|140|mcg
D28|thai_name|ชะพลู, ใบ, ดิบ|
D28|english_name|Wild betel, leaves, raw|
D28|scientific_name|Piper sarmentosum|
D28|base_weight|Per 100 g|
D28|Energy, by calculation|45|kcal
D28|Moisture|82.3|g
D28|Protein, total|4.28|g
D28|Fat, total|0.64|g
D28|Carbohydrate, available|2.04|g
D28|Dietary fibre|7.1|g
D28|Ash|3.67|g
D28|Calcium|275|mg
D28|Phosphorus|50|mg
D28|Magnesium|35|mg
D28|Sodium|139|mg
D28|Potassium|682|mg
D28|Iron|4.25|mg
D28|Copper|0.15|mg
D28|Zinc|0.96|mg
D28|Selenium|0.9|mcg
D28|b-carotene|3,095|mcg
D28|Vitamin A; retinol activity equivalent|258|mcg
D28|Thiamin|0.06|mg
D28|Riboflavin|0.28|mg
D28|Niacin|1.37|mg
D28|Vitamin C|13|mg
D29|thai_name|ชะอม, ดิบ|
D29|english_name|Acacia pennata (Climbing wattle), raw|
D29|scientific_name|Acacia pennata subsp. Insuavis|
D29|base_weight|Per 100 g|
D29|Energy, by calculation|59|kcal
D29|Moisture|82.4|g
D29|Protein, total|10.53|g
D29|Fat, total|0.52|g
D29|Carbohydrate, available|0.93|g
D29|Dietary fibre|4.2|g
D29|Ash|1.41|g
D29|Calcium|41|mg
D29|Phosphorus|166|mg
D29|Magnesium|39|mg
D29|Sodium|42|mg
D29|Potassium|438|mg
D29|Iron|2.61|mg
D29|Copper|0.07|mg
D29|Zinc|0.59|mg
D29|Selenium|15.9|mcg
D29|b-carotene|1,449|mcg
D29|Vitamin A; retinol activity equivalent|121|mcg
D29|Thiamin|0.37|mg
D29|Riboflavin|0.48|mg
D29|Niacin|1.94|mg
D29|Vitamin C|48|mg
D267|thai_name|ดอกไม้จีน (ดอกพระจันทร์), ดิบ|
D267|english_name|Moonflower, raw|
D267|scientific_name|Ipomoea alba|
D267|base_weight|Per 100 g|
D267|Energy, by calculation|27|kcal
D267|Moisture|90.7|g
D267|Protein, total|1.40|g
D267|Fat, total|0.30|g
D267|Carbohydrate, available|2.80|g
D267|Dietary fibre|3.8|g
D267|Ash|1.00|g
D268|thai_name|ดอกไม้จีน (ดอกพระจันทร์), ลวก|
D268|english_name|Moonflower, boiled|
D268|scientific_name|Ipomoea alba|
D268|base_weight|Per 100 g|
D268|Energy, by calculation|42|kcal
D268|Moisture|87.7|g
D268|Protein, total|2.95|g
D268|Fat, total|0.66|g
D268|Carbohydrate, available|4.59|g
D268|Dietary fibre|3.1|g
D268|Ash|1.00|g
D268|Iron|0.75|mg
D30|thai_name|ต้นหอม|
D30|english_name|Spring onion / Welsh onion|
D30|scientific_name|Allium fistulosum|
D30|base_weight|Per 100 g|
D30|Energy, by calculation|24|kcal
D30|Moisture|92.1|g
D30|Protein, total|1.69|g
D30|Fat, total|0.21|g
D30|Carbohydrate, available|2.73|g
D30|Dietary fibre|2.4|g
D30|Ash|0.91|g
D30|Calcium|59|mg
D30|Phosphorus|30|mg
D30|Magnesium|17|mg
D30|Sodium|4|mg
D30|Potassium|180|mg
D30|Iron|0.68|mg
D30|Copper|0.06|mg
D30|Zinc|0.17|mg
D30|Selenium|0.7|mcg
D30|b-carotene|923|mcg
D30|Vitamin A; retinol activity equivalent|77|mcg
D30|Thiamin|0.05|mg
D30|Riboflavin|0.10|mg
D30|Niacin|0.10|mg
D30|Vitamin C|31|mg
D31|thai_name|ต้นหอม, ดอก, ดิบ|
D31|english_name|Spring onion, flower, raw|
D31|scientific_name|Allium fistulosum|
D31|base_weight|Per 100 g|
D31|Total energy - by calculation|25|kcal
D31|Moisture|93.5|g
D31|Protein, total|1.20|g
D31|Fat, total|0.10|g
D31|Carbohydrate, total|4.73|g
D31|Ash|0.50|g
D31|Calcium|43|mg
D31|Phosphorus|34|mg
D31|Sodium|1|mg
D31|Potassium|156|mg
D31|Iron|0.45|mg
D31|Copper|0.03|mg
D31|Zinc|0.18|mg
D31|b-carotene|378|mcg
D31|Vitamin A; retinol activity equivalent|32|mcg
D31|Thiamin|0.04|mg
D31|Riboflavin|0.10|mg
D31|Niacin|0.20|mg
D31|Vitamin C|19|mg
D269|thai_name|ต้นหอมญี่ปุ่น, ดิบ|
D269|english_name|Japanese spring onions Japanese bunching onion (Nengi), raw|
D269|scientific_name|Allium fistulosum|
D269|base_weight|Per 100 g|
D269|Energy, by calculation|18|kcal
D269|Moisture|94.1|g
D269|Protein, total|1.60|g
D269|Carbohydrate, available|1.90|g
D269|Dietary fibre|1.9|g
D269|Ash|0.50|g
D269|Calcium|16|mg
D269|Sodium|6|mg
D269|Iron|0.40|mg
D317|thai_name|ตะลิงปลิง, ผล|
D317|english_name|Bilimbi, fruits (taling pling)|
D317|scientific_name|Averrhoa bilimbi|
D317|base_weight|Per 100 g|
D317|Total energy - by calculation|11|kcal
D317|Moisture|96.9|g
D317|Protein, total|0.30|g
D317|Carbohydrate, total|2.50|g
D317|Ash|0.30|g
D317|Calcium|1|mg
D317|Phosphorus|6|mg
D317|Iron|0.20|mg
D317|Thiamin|0.03|mg
D317|Riboflavin|0.09|mg
D317|Niacin|0.70|mg
D317|Vitamin C|2|mg
D33|thai_name|ตั้งโอ๋, ใบ, ดิบ|
D33|english_name|Garland-chrysanthemum, leaves, raw|
D33|scientific_name|Chrysanthemum coronarium|
D33|base_weight|Per 100 g|
D33|Total energy - by calculation|20|kcal
D33|Moisture|93.9|g
D33|Protein, total|2.10|g
D33|Fat, total|0.30|g
D33|Carbohydrate, total|2.21|g
D33|Ash|1.50|g
D33|Calcium|96|mg
D33|Phosphorus|30|mg
D33|Iron|2.42|mg
D33|Copper|0.08|mg
D33|Zinc|0.48|mg
D33|b-carotene|2,722|mcg
D33|Vitamin A; retinol activity equivalent|227|mcg
D33|Thiamin|0.06|mg
D33|Riboflavin|0.32|mg
D33|Niacin|0.70|mg
D33|Vitamin C|10|mg
D34|thai_name|แตงกวา, ดิบ|
D34|english_name|Cucumber, raw|
D34|scientific_name|Cucumis sativus|
D34|base_weight|Per 100 g|
D34|Energy, by calculation|19|kcal
D34|Moisture|94.2|g
D34|Protein, total|0.78|g
D34|Fat, total|0.10|g
D34|Carbohydrate, available|3.36|g
D34|Dietary fibre|1.0|g
D34|Ash|0.54|g
D34|Calcium|21|mg
D34|Phosphorus|26|mg
D34|Magnesium|18|mg
D34|Sodium|8|mg
D34|Potassium|166|mg
D34|Iron|0.26|mg
D34|Copper|0.05|mg
D34|Zinc|0.15|mg
D34|Selenium|0.5|mcg
D34|b-carotene|27|mcg
D34|Vitamin A; retinol activity equivalent|2|mcg
D34|Thiamin|0.04|mg
D34|Riboflavin|0.05|mg
D34|Niacin|0.30|mg
D34|Vitamin C|11|mg
D35|thai_name|แตงไทยอ่อน, ดิบ|
D35|english_name|Muskmelon, young (Native melon, young), raw|
D35|scientific_name|Cucumis melo|
D35|base_weight|Per 100 g|
D35|Total energy - by calculation|13|kcal
D35|Moisture|96.5|g
D35|Protein, total|0.80|g
D35|Fat, total|0.10|g
D35|Carbohydrate, total|2.70|g
D35|Ash|0.30|g
D35|Phosphorus|9|mg
D35|Thiamin|0.04|mg
D35|Riboflavin|0.10|mg
D35|Vitamin C|18|mg
D36|thai_name|แตงโมอ่อน, ดิบ|
D36|english_name|Watermelon, young, raw|
D36|scientific_name|Citrullus lanatus|
D36|base_weight|Per 100 g|
D36|Total energy - by calculation|12|kcal
D36|Moisture|96.9|g
D36|Protein, total|0.40|g
D36|Fat, total|0.10|g
D36|Carbohydrate, total|2.40|g
D36|Ash|0.20|g
D36|Calcium|2|mg
D36|Phosphorus|8|mg
D36|Iron|0.40|mg
D36|Thiamin|0.03|mg
D36|Riboflavin|0.03|mg
D36|Niacin|0.30|mg
D36|Vitamin C|28|mg
D37|thai_name|แตงร้าน, ดิบ|
D37|english_name|Cucumber, large, raw|
D37|scientific_name|Cucumis sativus|
D37|base_weight|Per 100 g|
D37|Energy, by calculation|12|kcal
D37|Moisture|96.4|g
D37|Protein, total|0.42|g
D37|Fat, total|0.08|g
D37|Carbohydrate, available|2.14|g
D37|Dietary fibre|0.7|g
D37|Ash|0.29|g
D37|Calcium|13|mg
D37|Phosphorus|18|mg
D37|Sodium|8|mg
D37|Potassium|105|mg
D37|Iron|0.18|mg
D37|Copper|0.01|mg
D37|Zinc|0.09|mg
D37|b-carotene|3|mcg
D37|Thiamin|0.01|mg
D37|Riboflavin|0.02|mg
D37|Niacin|0.13|mg
D37|Vitamin C|8|mg
D38|thai_name|ถั่วแขก, ฝัก, ดิบ|
D38|english_name|Snap beans/garden beans/bush beans, pods, raw|
D38|scientific_name|Phaseolus vulgaris|
D38|base_weight|Per 100 g|
D38|Energy, by calculation|24|kcal
D38|Moisture|91.8|g
D38|Protein, total|1.73|g
D38|Fat, total|0.06|g
D38|Carbohydrate, available|2.56|g
D38|Dietary fibre|3.2|g
D38|Ash|0.65|g
D38|Calcium|38|mg
D38|Phosphorus|39|mg
D38|Sodium|6|mg
D38|Potassium|192|mg
D38|Iron|0.59|mg
D38|Copper|0.06|mg
D38|Zinc|0.21|mg
D38|Thiamin|0.09|mg
D38|Riboflavin|0.10|mg
D38|Niacin|0.68|mg
D38|Vitamin C|32|mg
D39|thai_name|ถั่วงอก, ดิบ|
D39|english_name|Mung bean sprout, raw|
D39|scientific_name|Phaseolus aureus|
D39|base_weight|Per 100 g|
D39|Energy, by calculation|31|kcal
D39|Moisture|90.9|g
D39|Protein, total|3.40|g
D39|Fat, total|0.10|g
D39|Carbohydrate, available|3.12|g
D39|Dietary fibre|1.9|g
D39|Ash|0.55|g
D39|Calcium|18|mg
D39|Phosphorus|65|mg
D39|Magnesium|24|mg
D39|Sodium|12|mg
D39|Potassium|115|mg
D39|Iron|0.44|mg
D39|Copper|0.11|mg
D39|Zinc|0.33|mg
D39|Selenium|1.0|mcg
D39|Thiamin|0.06|mg
D39|Riboflavin|0.08|mg
D39|Niacin|0.85|mg
D39|Vitamin C|6|mg
D42|thai_name|ถั่วงอกหัวโต, ดิบ|
D42|english_name|Soybean sprout, raw|
D42|scientific_name|Glycine max|
D42|base_weight|Per 100 g|
D42|Energy, by calculation|75|kcal
D42|Moisture|83.5|g
D42|Protein, total|9.10|g
D42|Fat, total|3.40|g
D42|Dietary fibre|3.8|g
D42|Ash|1.00|g
D42|Calcium|45|mg
D42|Phosphorus|31|mg
D42|Iron|1.50|mg
D42|Thiamin|0.20|mg
D42|Riboflavin|0.13|mg
D42|Niacin|1.30|mg
D42|Vitamin C|17|mg
D43|thai_name|ถั่วปี, ดิบ|
D43|english_name|Thua-pi (Thai), raw|
D43|scientific_name|Vigna unguiculata, subsp sesquipedalis|
D43|base_weight|Per 100 g|
D43|Total energy - by calculation|39|kcal
D43|Moisture|90.0|g
D43|Protein, total|2.00|g
D43|Fat, total|0.30|g
D43|Carbohydrate, total|7.10|g
D43|Ash|0.60|g
D43|Phosphorus|3|mg
D43|Iron|0.60|mg
D43|b-carotene|336|mcg
D43|Vitamin A; retinol activity equivalent|28|mcg
D43|Thiamin|0.08|mg
D43|Riboflavin|0.42|mg
D43|Niacin|1.30|mg
D43|Vitamin C|36|mg
D44|thai_name|ถั่วฝักยาว, ดิบ|
D44|english_name|Yardlong bean, raw|
D44|scientific_name|Vigna unguiculata subsp. Unguiculata|
D44|base_weight|Per 100 g|
D44|Energy, by calculation|30|kcal
D44|Moisture|90.3|g
D44|Protein, total|2.55|g
D44|Fat, total|0.28|g
D44|Carbohydrate, available|2.48|g
D44|Dietary fibre|3.8|g
D44|Ash|0.67|g
D44|Calcium|36|mg
D44|Phosphorus|53|mg
D44|Magnesium|29|mg
D44|Sodium|20|mg
D44|Potassium|212|mg
D44|Iron|0.75|mg
D44|Copper|0.17|mg
D44|Zinc|0.44|mg
D44|Selenium|0.6|mcg
D44|b-carotene|58|mcg
D44|Vitamin A; retinol activity equivalent|5|mcg
D44|Thiamin|0.09|mg
D44|Riboflavin|0.10|mg
D44|Niacin|0.92|mg
D44|Vitamin C|15|mg
D45|thai_name|ถั่วพุ่ม, ฝักสด, ดิบ|
